Timestamp,Edad,Departamento en el que vives actualmente,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [ASP.NET],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [CGI / Perl ],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [ColdFusion],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Java],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [PHP],Qué lenguaje servidor prefieres,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [AJAX],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [CSS],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Flash/ActionScript],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [HTML/XHTML],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Dreamweaver],"¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Eclipse (o derivados, como Aptana)]",¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Visual Studio],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Komodo],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [kompoZer],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [NetBeans],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Editor de textos],¿Cuál es tu ingreso mensual BRUTO (antes de descuentos) en soles?,Grado de instrucción,Situación laboral,¿Qué frameworks de JavaScript conoces?,Género,¿Qué sistema operativo usas principalmente para desarrollo web?,¿A través de qué medios aprendes sobre desarrollo web?,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Java (Applet)],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [JavaFX],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [JavaScript],¿Qué experiencia tienes con los siguientes lenguajes de cliente? [HTML/XHTML],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [BlueGriffon (NUEVO)],"En tu trabajo actual, ¿tu función principal es desarrollo web?",¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Python],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Ruby],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Silverlight],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [node.js (NUEVO)],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Dart (NUEVO)],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Editor simple de textos],¿Haces desarrollos para plataformas móviles? ¿Para cuáles? (NUEVO)
3/30/2014 15:02:53,17 - 23 años,--Seleccione--,Menos de 1 año,No conozco,No conozco,Menos de 1 año,4 a 6 años,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,,,,,,,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente e independiente,"AngularJS (NUEVO), backbone.js, backbone.js + chaplin.js (NUEVO), backbone.marionette.js (NUEVO), backbone.js + Thorax (NUEVO), jQuery, jQuery UI",Femenino,Windows,"Seminarios web, Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo",Menos de 1 año,Menos de 1 año,1 a 3 años,,,Sí,Menos de 1 año,No conozco,No conozco,Menos de 1 año,,,Android
3/30/2014 17:18:14,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,Más de 6 años,Menos de 1 año,,4 a 6 años,4 a 6 años,Menos de 1 año,4 a 6 años,,,,,,,,De 5501 a 6500,Graduado de instituto,Trabajo como dependiente e independiente,"dojo, jQuery, jQuery UI, MooTools, Prototype, script.aculo.us, YUI",Masculino,Mac,"Documentación en la web, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,Menos de 1 año,4 a 6 años,,,Sí,No conozco,No conozco,No conozco,Menos de 1 año,,,"Android, Firefox OS, Webapps móviles (en general)"
3/30/2014 21:07:26,24 - 30 años,La Libertad,Más de 6 años,No conozco,No conozco,1 a 3 años,1 a 3 años,,Más de 6 años,Más de 6 años,No conozco,Más de 6 años,,,,,,,,De 5501 a 6500,En universidad o instituto,Trabajo como dependiente,"AngularJS (NUEVO), jQuery, jQuery UI",Masculino,Windows,"Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,Más de 6 años,,,Sí,No conozco,No conozco,Menos de 1 año,No conozco,,,"Android, Windows Phone"
3/30/2014 21:20:58,24 - 30 años,Cusco,No conozco,No conozco,No conozco,No conozco,1 a 3 años,,1 a 3 años,4 a 6 años,Menos de 1 año,Más de 6 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Linux,"Documentación en la web, Libros, revistas y otras publicaciones impresas",No conozco,No conozco,1 a 3 años,,,Sí,Menos de 1 año,No conozco,No conozco,No conozco,,,Webapps móviles (en general)
3/30/2014 21:53:15,24 - 30 años,Lima,4 a 6 años,Menos de 1 año,No conozco,1 a 3 años,Menos de 1 año,,4 a 6 años,4 a 6 años,1 a 3 años,4 a 6 años,,,,,,,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, En grupos de amigos o compañeros de trabajo",1 a 3 años,1 a 3 años,4 a 6 años,,,Sí,No conozco,No conozco,1 a 3 años,No conozco,,,Windows Phone
3/30/2014 21:53:41,24 - 30 años,Arequipa,No conozco,No conozco,No conozco,No conozco,1 a 3 años,,Menos de 1 año,1 a 3 años,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente e independiente,"AngularJS (NUEVO), backbone.js, ember.js (NUEVO), jQuery, jQuery UI, requierejs",Masculino,Windows,"Seminarios web, Documentación en la web, Cursos en línea",No conozco,No conozco,1 a 3 años,,,Sí,Menos de 1 año,No conozco,No conozco,Menos de 1 año,,,
3/30/2014 22:39:28,24 - 30 años,Lima,1 a 3 años,No conozco,No conozco,1 a 3 años,No conozco,,1 a 3 años,No conozco,No conozco,No conozco,,,,,,,,De 3501 a 4500,Graduado de universidad,Trabajo como dependiente,jQuery,Masculino,Windows,"Seminarios web, Cursos de educación continua (fuera de los planes de estudio superiores)",1 a 3 años,No conozco,1 a 3 años,,,Sí,No conozco,No conozco,No conozco,No conozco,,,
3/30/2014 23:15:37,17 - 23 años,--Seleccione--,No conozco,No conozco,No conozco,Menos de 1 año,4 a 6 años,,4 a 6 años,4 a 6 años,No conozco,4 a 6 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,"AngularJS (NUEVO), backbone.js, jQuery, jQuery UI, MooTools, script.aculo.us, YUI",Masculino,Windows,"Documentación en la web, Cursos en línea",No conozco,No conozco,4 a 6 años,,,Sí,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,Android
3/30/2014 23:38:05,31 - 40 años,Lima,4 a 6 años,No conozco,No conozco,Menos de 1 año,4 a 6 años,,1 a 3 años,1 a 3 años,4 a 6 años,4 a 6 años,,,,,,,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, En la universidad o instituto, Cursos en línea",No conozco,No conozco,4 a 6 años,,,Sí,No conozco,No conozco,No conozco,No conozco,,,Webapps móviles (en general)
3/31/2014 9:15:23,31 - 40 años,Ica,No conozco,Menos de 1 año,No conozco,No conozco,Más de 6 años,,4 a 6 años,4 a 6 años,No conozco,Más de 6 años,,,,,,,,Menos de 1500 soles,Escolar,Trabajo como independiente,"jQuery, jQuery UI, Prototype, script.aculo.us",Masculino,Linux,Documentación en la web,No conozco,No conozco,4 a 6 años,,,Sí,Menos de 1 año,Más de 6 años,No conozco,No conozco,,,
3/31/2014 9:49:05,24 - 30 años,Lima,4 a 6 años,Menos de 1 año,No conozco,1 a 3 años,1 a 3 años,,Menos de 1 año,Menos de 1 año,Menos de 1 año,4 a 6 años,,,,,,,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente e independiente,"dojo, jQuery, jQuery UI, MooTools, Prototype",Masculino,Windows,"Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), En grupos de amigos o compañeros de trabajo",Menos de 1 año,1 a 3 años,1 a 3 años,,,No,No conozco,Menos de 1 año,Menos de 1 año,No conozco,,,"Android, Blackberry, Firefox OS, Webapps móviles (en general), Windows Phone"
3/31/2014 10:19:15,24 - 30 años,--Seleccione--,No conozco,No conozco,No conozco,4 a 6 años,No conozco,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,,,,,,,,De 4501 a 5500,Graduado de instituto,Trabajo como dependiente e independiente,"backbone.js, jQuery, jQuery UI, MooTools, Prototype, script.aculo.us, YUI",Masculino,Windows,"Documentación en la web, En la universidad o instituto, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,No conozco,4 a 6 años,,,Sí,Menos de 1 año,Menos de 1 año,No conozco,No conozco,,,"Android, Webapps móviles (en general)"
3/31/2014 10:44:24,24 - 30 años,--Seleccione--,Menos de 1 año,No conozco,No conozco,1 a 3 años,Menos de 1 año,,Menos de 1 año,1 a 3 años,No conozco,1 a 3 años,,,,,,,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente,"AngularJS (NUEVO), backbone.js, dojo, jQuery, jQuery UI, MooTools, Prototype, YUI",Masculino,Windows,"Documentación en la web, En la universidad o instituto, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",Menos de 1 año,No conozco,Menos de 1 año,,,No,No conozco,No conozco,No conozco,No conozco,,,
3/31/2014 10:54:04,17 - 23 años,Arequipa,No conozco,Menos de 1 año,No conozco,No conozco,Menos de 1 año,,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,,,,,,Menos de 1500 soles,En universidad o instituto,No trabajo,,Masculino,Linux,"Seminarios web, Documentación en la web",No conozco,No conozco,No conozco,,,No,Menos de 1 año,No conozco,No conozco,No conozco,,,Android
3/31/2014 11:05:17,31 - 40 años,Arequipa,1 a 3 años,No conozco,No conozco,4 a 6 años,1 a 3 años,,Menos de 1 año,Menos de 1 año,No conozco,1 a 3 años,,,,,,,,De 1501 a 2500,Maestría,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",No conozco,No conozco,Menos de 1 año,,,No,Menos de 1 año,Menos de 1 año,Menos de 1 año,No conozco,,,Android
3/31/2014 11:21:48,24 - 30 años,Cusco,1 a 3 años,No conozco,No conozco,1 a 3 años,4 a 6 años,,1 a 3 años,4 a 6 años,1 a 3 años,4 a 6 años,,,,,,,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea",Menos de 1 año,No conozco,1 a 3 años,,,No,Menos de 1 año,No conozco,No conozco,No conozco,,,Android
3/31/2014 11:22:38,24 - 30 años,Lima,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,No conozco,,1 a 3 años,Más de 6 años,Más de 6 años,Más de 6 años,,,,,,,,De 3501 a 4500,Graduado de universidad,Trabajo como dependiente e independiente,"AngularJS (NUEVO), backbone.js, jQuery, MooTools",Masculino,Windows,"Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",Menos de 1 año,Menos de 1 año,1 a 3 años,,,No,No conozco,No conozco,No conozco,No conozco,,,Android
3/31/2014 11:28:39,31 - 40 años,Lima,Más de 6 años,No conozco,No conozco,1 a 3 años,No conozco,,1 a 3 años,1 a 3 años,No conozco,Más de 6 años,,,,,,,,De 5501 a 6500,Maestría,Trabajo como dependiente,jQuery,Masculino,Windows,Documentación en la web,Menos de 1 año,No conozco,1 a 3 años,,,No,No conozco,No conozco,No conozco,No conozco,,,"Webapps móviles (en general), Windows Phone"
3/31/2014 11:50:40,24 - 30 años,--Seleccione--,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,Menos de 1 año,,1 a 3 años,4 a 6 años,Menos de 1 año,4 a 6 años,,,,,,,,De 2501 a 3500,Graduado de instituto,Trabajo como dependiente,"AngularJS (NUEVO), backbone.js, ember.js (NUEVO), jQuery, jQuery UI, MooTools, script.aculo.us, YUI, zepto.js (NUEVO)",Masculino,Windows,"Cursos en línea, Comunidades locales de desarrolladores (NUEVO), En la web",Menos de 1 año,Menos de 1 año,1 a 3 años,,,Sí,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,Webapps móviles (en general)
3/31/2014 11:51:53,24 - 30 años,--Seleccione--,No conozco,1 a 3 años,No conozco,Más de 6 años,Más de 6 años,,Más de 6 años,Más de 6 años,No conozco,Más de 6 años,,,,,,,,De 4501 a 5500,Maestría,Trabajo como dependiente,"jQuery, jQuery UI, Prototype",Masculino,Linux,"Documentación en la web, Libros, revistas y otras publicaciones impresas",Más de 6 años,No conozco,Más de 6 años,,,Sí,Menos de 1 año,1 a 3 años,No conozco,Menos de 1 año,,,Webapps móviles (en general)
3/31/2014 11:57:31,31 - 40 años,Lima,No conozco,No conozco,No conozco,No conozco,Más de 6 años,,No conozco,Más de 6 años,Menos de 1 año,Más de 6 años,,,,,,,,De 4501 a 5500,Escolar,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Mac,"Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,1 a 3 años,,,No,Menos de 1 año,No conozco,No conozco,No conozco,,,Webapps móviles (en general)
3/31/2014 12:01:59,31 - 40 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,4 a 6 años,,1 a 3 años,4 a 6 años,1 a 3 años,4 a 6 años,,,,,,,,De 4501 a 5500,En universidad o instituto,Trabajo como dependiente e independiente,jQuery,Masculino,Linux,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,No conozco,4 a 6 años,,,Sí,1 a 3 años,No conozco,No conozco,Menos de 1 año,,,Android
3/31/2014 12:33:02,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,1 a 3 años,1 a 3 años,4 a 6 años,4 a 6 años,,,,,,,,De 3501 a 4500,Graduado de instituto,Trabajo como dependiente e independiente,"AngularJS (NUEVO), backbone.js, jQuery, jQuery UI, GSAP",Masculino,Mac,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo",Menos de 1 año,No conozco,4 a 6 años,,,Sí,No conozco,No conozco,No conozco,Menos de 1 año,,,Webapps móviles (en general)
3/31/2014 13:01:29,24 - 30 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,No conozco,,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,,,,,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente,"dojo, jQuery",Masculino,Windows,Documentación en la web,No conozco,No conozco,Menos de 1 año,,,No,No conozco,No conozco,No conozco,No conozco,,,
3/31/2014 13:16:02,31 - 40 años,Lima,No conozco,No conozco,No conozco,No conozco,Más de 6 años,,1 a 3 años,4 a 6 años,No conozco,Más de 6 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,jQuery,Masculino,Linux,Documentación en la web,No conozco,No conozco,1 a 3 años,,,Sí,No conozco,No conozco,No conozco,No conozco,,,
3/31/2014 13:29:22,17 - 23 años,Arequipa,No conozco,Menos de 1 año,No conozco,Menos de 1 año,Menos de 1 año,,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,"dojo, jQuery, jQuery UI, MooTools, Prototype, script.aculo.us",Masculino,Linux,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,Menos de 1 año,1 a 3 años,,,No,No conozco,No conozco,No conozco,No conozco,,,Android
3/31/2014 15:06:22,24 - 30 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,No conozco,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,,,,,,,,De 3501 a 4500,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Femenino,Windows,"Seminarios web, Documentación en la web, En la universidad o instituto, Cursos de educación continua (fuera de los planes de estudio superiores), En grupos de amigos o compañeros de trabajo",Menos de 1 año,No conozco,1 a 3 años,,,Sí,No conozco,No conozco,No conozco,No conozco,,,Android
3/31/2014 16:18:11,17 - 23 años,Lima,No conozco,No conozco,No conozco,No conozco,Menos de 1 año,,Menos de 1 año,1 a 3 años,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Linux,"Seminarios web, Documentación en la web, Cursos en línea",No conozco,No conozco,1 a 3 años,,,Sí,1 a 3 años,Menos de 1 año,No conozco,Menos de 1 año,,,Firefox OS
3/31/2014 16:19:55,17 - 23 años,Lima,No conozco,No conozco,No conozco,No conozco,Menos de 1 año,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,,,,,,,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente e independiente,"AngularJS (NUEVO), jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, Cursos en línea",No conozco,No conozco,1 a 3 años,,,Sí,1 a 3 años,Menos de 1 año,No conozco,Menos de 1 año,,,Webapps móviles (en general)
3/31/2014 18:15:36,17 - 23 años,Lima,1 a 3 años,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,,,,,,,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente e independiente,"jQuery, jQuery UI, Prototype",Masculino,Windows,"Seminarios web, Documentación en la web, Cursos en línea",No conozco,No conozco,1 a 3 años,,,Sí,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,"Webapps móviles (en general), Windows Phone"
3/31/2014 21:15:09,17 - 23 años,La Libertad,Menos de 1 año,No conozco,No conozco,1 a 3 años,1 a 3 años,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Linux,"Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas",Menos de 1 año,No conozco,1 a 3 años,,,No,Menos de 1 año,No conozco,No conozco,No conozco,,,
3/31/2014 21:53:09,17 - 23 años,Lima,Menos de 1 año,No conozco,No conozco,1 a 3 años,Menos de 1 año,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,"backbone.js, jQuery, jQuery UI",Masculino,Linux,"Seminarios web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos en línea",No conozco,No conozco,1 a 3 años,,,Sí,1 a 3 años,No conozco,No conozco,No conozco,,,Android
3/31/2014 22:06:57,17 - 23 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,No conozco,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,"backbone.js, jQuery, jQuery UI",Masculino,Linux,"Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos en línea",No conozco,No conozco,1 a 3 años,,,Sí,1 a 3 años,No conozco,No conozco,No conozco,,,Android
3/31/2014 23:40:28,17 - 23 años,Lima,No conozco,No conozco,No conozco,No conozco,No conozco,,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,"AngularJS (NUEVO), backbone.js, backbone.marionette.js (NUEVO), ember.js (NUEVO), jQuery, jQuery UI",Masculino,Linux,"Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,Menos de 1 año,,,Sí,No conozco,No conozco,No conozco,Menos de 1 año,,,
3/31/2014 23:44:19,17 - 23 años,Lima,No conozco,No conozco,No conozco,No conozco,No conozco,,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,"AngularJS (NUEVO), backbone.js, backbone.marionette.js (NUEVO), ember.js (NUEVO), jQuery, jQuery UI, Prototype",Masculino,Mac,"Seminarios web, Documentación en la web, Cursos en línea",No conozco,No conozco,Menos de 1 año,,,Sí,No conozco,No conozco,No conozco,Menos de 1 año,,,
4/1/2014 8:49:06,17 - 23 años,Cusco,No conozco,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,No conozco,1 a 3 años,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,jQuery,Masculino,Windows,"Seminarios web, Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,1 a 3 años,,,No,Menos de 1 año,No conozco,No conozco,No conozco,,,Android
4/1/2014 12:14:00,31 - 40 años,Lima,Menos de 1 año,1 a 3 años,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,Menos de 1 año,No conozco,1 a 3 años,,,,,,,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,Menos de 1 año,,,Sí,Menos de 1 año,No conozco,No conozco,No conozco,,,Webapps móviles (en general)
4/1/2014 13:57:21,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,1 a 3 años,Menos de 1 año,,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,,,,,,,Menos de 1500 soles,En universidad o instituto,No trabajo,"jQuery, jQuery UI",Masculino,Linux,Documentación en la web,Menos de 1 año,Menos de 1 año,Menos de 1 año,,,No,Menos de 1 año,No conozco,No conozco,No conozco,,,
4/1/2014 14:27:21,24 - 30 años,Lima,No conozco,No conozco,No conozco,No conozco,Menos de 1 año,,No conozco,1 a 3 años,No conozco,1 a 3 años,,,,,,,,Menos de 1500 soles,Graduado de universidad,Trabajo como independiente,"jQuery, MooTools",Masculino,Mac,"Seminarios web, Documentación en la web, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,1 a 3 años,,,Sí,No conozco,No conozco,No conozco,No conozco,,,Webapps móviles (en general)
4/1/2014 14:37:40,24 - 30 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,Menos de 1 año,,Menos de 1 año,1 a 3 años,No conozco,1 a 3 años,,,,,,,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente,jQuery,Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea",Menos de 1 año,No conozco,1 a 3 años,,,Sí,No conozco,No conozco,No conozco,No conozco,,,
4/1/2014 16:36:49,31 - 40 años,Lima,1 a 3 años,No conozco,No conozco,Menos de 1 año,Más de 6 años,,Más de 6 años,Más de 6 años,Más de 6 años,Más de 6 años,,,,,,,,De 6501 a 7500,Escolar,Trabajo como independiente,"AngularJS (NUEVO), canjs",Masculino,Windows,"Documentación en la web, Cursos en línea",No conozco,No conozco,Más de 6 años,,,Sí,Menos de 1 año,No conozco,Menos de 1 año,1 a 3 años,,,"Android, iOS"
4/1/2014 17:30:02,31 - 40 años,--Seleccione--,1 a 3 años,No conozco,No conozco,1 a 3 años,Más de 6 años,,Más de 6 años,Más de 6 años,1 a 3 años,Más de 6 años,,,,,,,,De 3501 a 4500,Maestría,Trabajo como independiente,"jQuery, jQuery UI, MooTools, Prototype",Masculino,Windows,Documentación en la web,Menos de 1 año,No conozco,Más de 6 años,,,No,4 a 6 años,4 a 6 años,No conozco,Menos de 1 año,,,"Android, Blackberry, Firefox OS, iOS, Webapps móviles (en general), Windows Phone"
